,MovieID,Title,Genres,NumRatings,AvgRating
1955,2136,"Nutty Professor, The (1963)",Comedy,222,3.1486486486486487
104,107,Muppet Treasure Island (1996),Multiple,256,3.1484375
1363,1475,Kama Sutra: A Tale of Love (1996),Romance,81,3.1481481481481484
164,170,Hackers (1995),Multiple,321,3.146417445482866
2449,2651,Frankenstein Meets the Wolf Man (1943),Horror,82,3.1463414634146343
2325,2520,Airport (1970),Drama,179,3.1452513966480447
2060,2250,Men Don't Leave (1990),Drama,62,3.1451612903225805
3601,3846,Easy Money (1983),Comedy,138,3.1449275362318843
1302,1404,Night Falls on Manhattan (1997),Multiple,76,3.1447368421052633
1917,2098,Son of Flubber (1963),Multiple,76,3.1447368421052633
279,288,Natural Born Killers (1994),Multiple,700,3.144285714285714
264,271,Losing Isaiah (1995),Drama,63,3.142857142857143
3220,3452,Romeo Must Die (2000),Multiple,331,3.1419939577039275
2484,2688,"General's Daughter, The (1999)",Multiple,691,3.141823444283647
1738,1918,Lethal Weapon 4 (1998),Multiple,669,3.14050822122571
3292,3525,Bachelor Party (1984),Comedy,360,3.138888888888889
1608,1769,"Replacement Killers, The (1998)",Multiple,319,3.1379310344827585
1382,1498,Inventing the Abbotts (1997),Multiple,131,3.1374045801526718
2238,2431,Patch Adams (1998),Multiple,474,3.1371308016877637
2239,2432,Stepmom (1998),Drama,146,3.136986301369863
3472,3714,Clara's Heart (1988),Drama,66,3.1363636363636362
1272,1371,Star Trek: The Motion Picture (1979),Multiple,792,3.1363636363636362
1237,1334,"Blob, The (1958)",Multiple,338,3.136094674556213
2474,2676,Instinct (1999),Multiple,266,3.1353383458646618
3025,3249,"Hand That Rocks the Cradle, The (1992)",Thriller,340,3.135294117647059
2490,2694,Big Daddy (1999),Comedy,791,3.1352718078381794
572,586,Home Alone (1990),Multiple,675,3.1348148148148147
2747,2956,Someone to Watch Over Me (1987),Multiple,141,3.1347517730496453
2122,2314,Beloved (1998),Drama,104,3.1346153846153846
2132,2325,Orgazmo (1997),Comedy,119,3.134453781512605
342,352,Crooklyn (1994),Comedy,119,3.134453781512605
1539,1676,Starship Troopers (1997),Multiple,1163,3.1332760103181427
3567,3810,White Sands (1992),Multiple,83,3.1325301204819276
201,207,"Walk in the Clouds, A (1995)",Multiple,219,3.132420091324201
551,565,Cronos (1992),Horror,61,3.1311475409836067
2513,2718,Drop Dead Gorgeous (1999),Comedy,383,3.1305483028720626
1903,2084,Newsies (1992),Multiple,93,3.129032258064516
212,218,Boys on the Side (1995),Multiple,195,3.128205128205128
3168,3399,Sesame Street Presents Follow That Bird (1985),Multiple,87,3.1264367816091956
2956,3173,Any Given Sunday (1999),Drama,483,3.1262939958592133
783,835,Foxfire (1996),Drama,103,3.1262135922330097
2141,2334,"Siege, The (1998)",Multiple,386,3.1243523316062176
743,786,Eraser (1996),Multiple,460,3.123913043478261
408,422,Blink (1994),Thriller,57,3.1228070175438596
2519,2724,Runaway Bride (1999),Multiple,650,3.12
499,513,Radioland Murders (1994),Multiple,67,3.1194029850746268
2285,2478,Three Amigos! (1986),Multiple,569,3.117750439367311
30,31,Dangerous Minds (1995),Drama,141,3.1134751773049647
318,328,Tales From the Crypt Presents: Demon Knight (1995),Horror,144,3.111111111111111
2237,2430,Mighty Joe Young (1949),Multiple,144,3.111111111111111
3670,3917,Hellraiser (1987),Horror,279,3.111111111111111
2364,2560,Ravenous (1999),Multiple,171,3.111111111111111
1965,2146,St. Elmo's Fire (1985),Multiple,352,3.1107954545454546
1585,1733,Afterglow (1997),Multiple,82,3.1097560975609757
1348,1457,Fools Rush In (1997),Multiple,266,3.1090225563909772
1913,2094,"Rocketeer, The (1991)",Multiple,736,3.108695652173913
409,423,Blown Away (1994),Multiple,221,3.1085972850678734
45,46,How to Make an American Quilt (1995),Multiple,166,3.108433734939759
3050,3274,Single White Female (1992),Action,438,3.1073059360730593
2105,2297,What Dreams May Come (1998),Multiple,355,3.1070422535211266
2127,2320,Apt Pupil (1998),Multiple,187,3.106951871657754
2385,2582,Twin Dragons (Shuang long hui) (1992),Multiple,66,3.106060606060606
497,511,"Program, The (1993)",Multiple,152,3.1052631578947367
1854,2035,Blackbeard's Ghost (1968),Multiple,57,3.1052631578947367
3615,3861,"Replacements, The (2000)",Comedy,241,3.103734439834025
2073,2263,"Seventh Sign, The (1988)",Thriller,175,3.1028571428571428
1417,1541,Addicted to Love (1997),Multiple,240,3.1
2734,2942,Flashdance (1983),Multiple,362,3.0994475138121547
755,801,Harriet the Spy (1996),Multiple,121,3.0991735537190084
663,691,Mrs. Winterbourne (1996),Multiple,121,3.0991735537190084
1337,1442,Prefontaine (1997),Drama,71,3.0985915492957745
3365,3605,King Creole (1958),Multiple,51,3.0980392156862746
2411,2613,Night of the Comet (1984),Multiple,281,3.096085409252669
1484,1616,"Peacemaker, The (1997)",Multiple,395,3.0936708860759494
2831,3045,Peter's Friends (1992),Multiple,118,3.093220338983051
2057,2247,Married to the Mob (1988),Comedy,365,3.0931506849315067
3040,3264,Buffy the Vampire Slayer (1992),Multiple,512,3.091796875
1686,1866,"Big Hit, The (1998)",Multiple,189,3.0899470899470898
941,1006,"Chamber, The (1996)",Drama,78,3.08974358974359
2597,2802,Tequila Sunrise (1988),Multiple,306,3.088235294117647
3623,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,431,3.0881670533642693
677,707,Mulholland Falls (1996),Multiple,275,3.0872727272727274
691,724,"Craft, The (1996)",Multiple,416,3.0865384615384617
1255,1353,"Mirror Has Two Faces, The (1996)",Multiple,188,3.0851063829787235
420,434,Cliffhanger (1993),Multiple,686,3.0845481049562684
3465,3707,Nine 1/2 Weeks (1986),Drama,237,3.0843881856540083
1457,1588,George of the Jungle (1997),Multiple,289,3.083044982698962
412,426,Body Snatchers (1993),Multiple,269,3.0817843866171004
2242,2435,Hurlyburly (1998),Drama,99,3.080808080808081
965,1030,Pete's Dragon (1977),Multiple,323,3.0773993808049536
523,537,Sirens (1994),Multiple,207,3.077294685990338
1550,1687,"Jackal, The (1997)",Multiple,337,3.077151335311573
1494,1627,U Turn (1997),Multiple,250,3.076
1987,2168,Dance with Me (1998),Multiple,79,3.0759493670886076
2423,2625,Black Mask (Hak hap) (1996),Action,66,3.0757575757575757
2461,2663,It Came from Beneath the Sea (1955),Sci-Fi,53,3.0754716981132075
87,89,Nick of Time (1995),Multiple,229,3.074235807860262
113,118,If Lucy Fell (1996),Multiple,68,3.073529411764706
2225,2418,Nothing in Common (1986),Comedy,110,3.0727272727272728
2765,2976,Bringing Out the Dead (1999),Multiple,557,3.0718132854578095
3483,3725,American Pop (1981),Multiple,112,3.0714285714285716
2497,2702,Summer of Sam (1999),Drama,395,3.070886075949367
1373,1487,Selena (1997),Multiple,162,3.067901234567901
3548,3791,Footloose (1984),Drama,435,3.066666666666667
3301,3534,28 Days (2000),Comedy,505,3.0653465346534654
97,100,City Hall (1996),Multiple,128,3.0625
2322,2517,Christine (1983),Horror,273,3.062271062271062
1102,1191,Madonna: Truth or Dare (1991),Documentary,209,3.062200956937799
2254,2447,Varsity Blues (1999),Multiple,266,3.0601503759398496
2887,3103,Stanley & Iris (1990),Multiple,68,3.0588235294117645
1676,1856,Kurt & Courtney (1998),Multiple,72,3.0555555555555554
197,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,203,3.0541871921182264
1505,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Multiple,74,3.054054054054054
1307,1409,Michael (1996),Multiple,392,3.0535714285714284
3696,3943,Bamboozled (2000),Comedy,96,3.0520833333333335
3264,3497,Max Dugan Returns (1983),Comedy,96,3.0520833333333335
1455,1586,G.I. Jane (1997),Multiple,557,3.0520646319569122
2292,2485,She's All That (1999),Multiple,410,3.051219512195122
2617,2822,Medicine Man (1992),Multiple,263,3.049429657794677
518,532,Serial Mom (1994),Multiple,389,3.0488431876606685
2925,3141,"Two Jakes, The (1990)",Drama,62,3.0483870967741935
1269,1367,101 Dalmatians (1996),Multiple,364,3.0467032967032965
1394,1513,Romy and Michele's High School Reunion (1997),Comedy,755,3.0463576158940397
1668,1848,"Borrowers, The (1997)",Multiple,177,3.0451977401129944
3244,3477,Empire Records (1995),Multiple,271,3.044280442804428
1631,1801,"Man in the Iron Mask, The (1998)",Multiple,391,3.0434782608695654
1567,1713,Mouse Hunt (1997),Multiple,231,3.0432900432900434
679,709,Oliver & Company (1988),Multiple,144,3.0416666666666665
2338,2533,Escape from the Planet of the Apes (1971),Multiple,463,3.041036717062635
1794,1974,Friday the 13th (1980),Horror,317,3.0410094637223977
1303,1405,Beavis and Butt-head Do America (1996),Multiple,475,3.04
2365,2561,True Crime (1999),Multiple,131,3.0381679389312977
263,270,Love Affair (1994),Multiple,79,3.037974683544304
1223,1320,Alien³ (1992),Multiple,925,3.037837837837838
1420,1544,"Lost World: Jurassic Park, The (1997)",Multiple,1255,3.036653386454183
2764,2975,"Best Man, The (1999)",Drama,111,3.036036036036036
1632,1804,"Newton Boys, The (1998)",Multiple,119,3.033613445378151
2567,2772,Detroit Rock City (1999),Comedy,246,3.032520325203252
2345,2540,"Corruptor, The (1999)",Multiple,156,3.032051282051282
2505,2710,"Blair Witch Project, The (1999)",Horror,1237,3.0315278900565885
1319,1422,Murder at 1600 (1997),Multiple,281,3.0249110320284696
2329,2524,"Towering Inferno, The (1974)",Multiple,266,3.018796992481203
1495,1629,"MatchMaker, The (1997)",Multiple,109,3.018348623853211
3256,3489,Hook (1991),Multiple,722,3.018005540166205
2839,3053,"Messenger: The Story of Joan of Arc, The (1999)",Multiple,341,3.0175953079178885
2399,2598,Pushing Tin (1999),Comedy,533,3.016885553470919
536,550,Threesome (1994),Multiple,178,3.0168539325842696
2,3,Grumpier Old Men (1995),Multiple,478,3.01673640167364
2536,2741,No Mercy (1986),Multiple,61,3.0163934426229506
2062,2252,Hero (1992),Multiple,186,3.0161290322580645
652,674,Barbarella (1968),Multiple,386,3.0155440414507773
2904,3120,"Distinguished Gentleman, The (1992)",Comedy,130,3.0153846153846153
7,8,Tom and Huck (1995),Multiple,68,3.014705882352941
2670,2877,Tommy (1975),Multiple,211,3.014218009478673
3250,3483,"Road to El Dorado, The (2000)",Multiple,168,3.011904761904762
3542,3785,Scary Movie (2000),Multiple,613,3.0114192495921697
934,998,Set It Off (1996),Multiple,93,3.010752688172043
2413,2615,My Science Project (1985),Multiple,189,3.0105820105820107
2518,2723,Mystery Men (1999),Multiple,853,3.0105509964830013
2014,2195,Dirty Work (1998),Comedy,135,3.0074074074074075
4,5,Father of the Bride Part II (1995),Comedy,296,3.0067567567567566
1655,1833,Mercury Rising (1998),Multiple,264,3.003787878787879
2494,2699,Arachnophobia (1990),Multiple,1367,3.0029261155815656
59,61,Eye for an Eye (1996),Multiple,67,3.0
1233,1330,April Fool's Day (1986),Multiple,116,3.0
3011,3235,Where the Buffalo Roam (1980),Comedy,71,3.0
3509,3752,"Me, Myself and Irene (2000)",Comedy,560,3.0
3380,3620,"Myth of Fingerprints, The (1997)",Multiple,50,3.0
589,603,"Bye Bye, Love (1995)",Comedy,58,3.0
1037,1113,"Associate, The (1996)",Comedy,50,3.0
146,152,"Addiction, The (1995)",Horror,69,3.0
2185,2378,Police Academy (1984),Comedy,413,2.997578692493947
745,788,"Nutty Professor, The (1996)",Multiple,948,2.9957805907172994
1708,1888,Hope Floats (1998),Multiple,387,2.994832041343669
1879,2060,BASEketball (1998),Comedy,183,2.9945355191256833
2584,2789,Damien: Omen II (1978),Horror,165,2.993939393939394
3224,3457,Waking the Dead (1999),Drama,141,2.99290780141844
428,442,Demolition Man (1993),Multiple,640,2.9921875
1837,2017,Babes in Toyland (1961),Multiple,162,2.9876543209876543
3490,3732,"Fury, The (1978)",Horror,71,2.9859154929577465
640,662,Fear (1996),Thriller,128,2.984375
2124,2316,Practical Magic (1998),Multiple,236,2.983050847457627
2313,2507,Breakfast of Champions (1999),Comedy,54,2.9814814814814814
3466,3708,Firestarter (1984),Multiple,267,2.9812734082397006
109,113,Before and After (1996),Multiple,53,2.981132075471698
152,158,Casper (1995),Multiple,259,2.9806949806949805
2587,2792,Airplane II: The Sequel (1982),Comedy,558,2.9802867383512543
758,804,She's the One (1996),Multiple,233,2.9785407725321886
2279,2472,Tough Guys (1986),Comedy,93,2.978494623655914
942,1007,"Apple Dumpling Gang, The (1975)",Multiple,232,2.978448275862069
1278,1377,Batman Returns (1992),Multiple,1031,2.9767216294859358
47,48,Pocahontas (1995),Multiple,382,2.9764397905759163
294,303,"Quick and the Dead, The (1995)",Multiple,418,2.9760765550239237
1570,1717,Scream 2 (1997),Multiple,455,2.975824175824176
72,74,Bed of Roses (1996),Multiple,120,2.975
3475,3717,Gone in 60 Seconds (2000),Multiple,584,2.9743150684931505
1914,2095,"Shaggy D.A., The (1976)",Multiple,113,2.9734513274336285
1265,1363,"Preacher's Wife, The (1996)",Drama,112,2.9732142857142856
230,237,Forget Paris (1995),Multiple,257,2.972762645914397
3038,3262,Twin Peaks: Fire Walk with Me (1992),Multiple,163,2.9693251533742333
3430,3672,Benji (1974),Multiple,156,2.967948717948718
2179,2372,Fletch Lives (1989),Comedy,238,2.966386554621849
563,577,Andre (1994),Multiple,55,2.963636363636364
1622,1791,Twilight (1998),Multiple,53,2.9622641509433962
2547,2752,Outrageous Fortune (1987),Multiple,185,2.962162162162162
1257,1355,Nightwatch (1997),Multiple,77,2.961038961038961
2390,2587,Life (1999),Comedy,102,2.9607843137254903
2318,2513,Pet Sematary (1989),Horror,305,2.960655737704918
1642,1816,Two Girls and a Guy (1997),Multiple,101,2.9603960396039604
1553,1690,Alien: Resurrection (1997),Multiple,779,2.958921694480103
455,469,"House of the Spirits, The (1993)",Multiple,69,2.9565217391304346
2624,2829,"Muse, The (1999)",Multiple,157,2.9554140127388533
490,504,No Escape (1994),Multiple,178,2.955056179775281
2176,2369,Desperately Seeking Susan (1985),Multiple,840,2.954761904761905
778,830,"First Wives Club, The (1996)",Comedy,295,2.952542372881356
2837,3051,Anywhere But Here (1999),Drama,161,2.950310559006211
162,168,First Knight (1995),Multiple,362,2.9502762430939224
2591,2796,Funny Farm (1988),Comedy,240,2.95
3196,3428,"Champ, The (1979)",Drama,59,2.9491525423728815
1662,1841,"Gingerbread Man, The (1998)",Multiple,95,2.9473684210526314
2224,2417,Heartburn (1986),Multiple,74,2.945945945945946
2077,2267,Mortal Thoughts (1991),Multiple,74,2.945945945945946
2184,2377,Lifeforce (1985),Multiple,183,2.9453551912568305
1859,2040,"Computer Wore Tennis Shoes, The (1970)",Multiple,128,2.9453125
2335,2530,Beneath the Planet of the Apes (1970),Multiple,365,2.9452054794520546
86,88,Black Sheep (1996),Comedy,192,2.9427083333333335
827,886,Bulletproof (1996),Action,104,2.9423076923076925
938,1003,Extreme Measures (1996),Multiple,121,2.9421487603305785
1939,2120,Needful Things (1993),Multiple,242,2.9421487603305785
2351,2546,"Deep End of the Ocean, The (1999)",Drama,169,2.940828402366864
3690,3937,Runaway (1984),Multiple,135,2.9407407407407407
3258,3491,My Chauffeur (1986),Comedy,66,2.9393939393939394
1230,1327,"Amityville Horror, The (1979)",Horror,355,2.9380281690140846
1562,1703,For Richer or Poorer (1997),Comedy,62,2.935483870967742
26,27,Now and Then (1995),Drama,61,2.9344262295081966
372,382,Wolf (1994),Multiple,272,2.9338235294117645
1873,2054,"Honey, I Shrunk the Kids (1989)",Multiple,1045,2.9330143540669855
2129,2322,Soldier (1998),Multiple,290,2.9310344827586206
506,520,Robin Hood: Men in Tights (1993),Comedy,374,2.93048128342246
2181,2374,Gung Ho (1986),Multiple,244,2.930327868852459
555,569,Little Big League (1994),Multiple,100,2.93
1731,1911,Doctor Dolittle (1998),Comedy,527,2.9297912713472485
1617,1783,Palmetto (1998),Multiple,220,2.9272727272727272
2142,2335,"Waterboy, The (1998)",Comedy,420,2.926190476190476
1472,1603,Mimic (1997),Multiple,348,2.925287356321839
1051,1128,"Fog, The (1980)",Horror,170,2.9235294117647057
2589,2794,European Vacation (1985),Comedy,385,2.9220779220779223
2450,2652,"Curse of Frankenstein, The (1957)",Horror,51,2.9215686274509802
198,204,Under Siege 2: Dark Territory (1995),Action,203,2.9211822660098523
3191,3423,School Daze (1988),Drama,74,2.918918918918919
2091,2283,"Sheltering Sky, The (1990)",Drama,61,2.918032786885246
3310,3544,Shakes the Clown (1991),Comedy,97,2.917525773195876
241,248,Houseguest (1994),Comedy,138,2.9130434782608696
393,407,In the Mouth of Madness (1995),Multiple,193,2.911917098445596
1235,1332,"Believers, The (1987)",Multiple,102,2.911764705882353
1891,2072,"'burbs, The (1989)",Comedy,303,2.910891089108911
1714,1894,Six Days Seven Nights (1998),Multiple,471,2.910828025477707
1280,1379,Young Guns II (1990),Multiple,369,2.907859078590786
776,828,"Adventures of Pinocchio, The (1996)",Multiple,54,2.9074074074074074
396,410,Addams Family Values (1993),Comedy,463,2.9071274298056156
571,585,"Brady Bunch Movie, The (1995)",Comedy,418,2.9066985645933014
932,996,Last Man Standing (1996),Multiple,256,2.90625
2512,2717,Ghostbusters II (1989),Multiple,565,2.9061946902654867
2940,3156,Bicentennial Man (1999),Multiple,383,2.906005221932115
1244,1342,Candyman (1992),Horror,262,2.904580152671756
1857,2038,"Cat from Outer Space, The (1978)",Multiple,198,2.904040404040404
2582,2787,Cat's Eye (1985),Horror,162,2.9012345679012346
1292,1391,Mars Attacks! (1996),Multiple,1074,2.9003724394785846
2633,2840,Stigmata (1999),Thriller,419,2.899761336515513
360,370,Naked Gun 33 1/3: The Final Insult (1994),Comedy,412,2.8980582524271843
2530,2735,"Golden Child, The (1986)",Multiple,459,2.89760348583878
266,273,Mary Shelley's Frankenstein (1994),Multiple,244,2.8975409836065573
3323,3557,Jennifer 8 (1992),Thriller,116,2.896551724137931
2163,2356,Celebrity (1998),Comedy,96,2.8958333333333335
996,1064,Aladdin and the King of Thieves (1996),Multiple,209,2.8947368421052633
1079,1167,Dear God (1996),Comedy,94,2.893617021276596
1634,1806,Paulie (1998),Multiple,168,2.892857142857143
368,378,Speechless (1994),Multiple,140,2.892857142857143
2182,2375,"Money Pit, The (1986)",Comedy,418,2.8923444976076556
2800,3013,Bride of Re-Animator (1990),Multiple,65,2.8923076923076922
369,379,Timecop (1994),Multiple,436,2.889908256880734
304,313,"Swan Princess, The (1994)",Multiple,54,2.888888888888889
2566,2771,Brokedown Palace (1999),Drama,171,2.888888888888889
3592,3837,Phantasm II (1988),Horror,89,2.8876404494382024
1901,2082,"Mighty Ducks, The (1992)",Multiple,361,2.886426592797784
1967,2148,House (1986),Multiple,166,2.8855421686746987
3030,3254,Wayne's World 2 (1993),Comedy,433,2.884526558891455
2310,2504,200 Cigarettes (1999),Multiple,181,2.883977900552486
328,338,Virtuosity (1995),Multiple,221,2.8823529411764706
533,547,Surviving the Game (1994),Multiple,124,2.879032258064516
1510,1647,Playing God (1997),Multiple,90,2.8777777777777778
92,95,Broken Arrow (1996),Multiple,638,2.876175548589342
3127,3355,"Ninth Gate, The (2000)",Thriller,298,2.8758389261744965
2217,2410,Rocky III (1982),Multiple,401,2.8753117206982544
232,239,"Goofy Movie, A (1995)",Multiple,168,2.875
2517,2722,Deep Blue Sea (1999),Multiple,598,2.8729096989966556
2076,2266,"Butcher's Wife, The (1991)",Multiple,195,2.871794871794872
498,512,Robert A. Heinlein's The Puppet Masters (1994),Multiple,179,2.8715083798882683
502,516,Renaissance Man (1994),Multiple,248,2.870967741935484
3285,3518,"End of Violence, The (1997)",Multiple,54,2.8703703703703702
179,185,"Net, The (1995)",Multiple,569,2.869947275922671
1942,2123,All Dogs Go to Heaven (1989),Multiple,215,2.869767441860465
1469,1600,She's So Lovely (1997),Multiple,84,2.869047619047619
1871,2052,Hocus Pocus (1993),Multiple,183,2.8688524590163933
41,42,Dead Presidents (1995),Multiple,221,2.8687782805429864
2600,2805,Mickey Blue Eyes (1999),Multiple,448,2.8683035714285716
3455,3697,Predator 2 (1990),Multiple,643,2.8678071539657854
1308,1410,"Evening Star, The (1996)",Multiple,90,2.8666666666666667
1462,1593,Picture Perfect (1997),Multiple,162,2.8641975308641974
2311,2505,8MM (1999),Thriller,272,2.863970588235294
688,719,Multiplicity (1996),Comedy,239,2.8619246861924688
3418,3660,Puppet Master (1989),Multiple,157,2.859872611464968
3033,3257,"Bodyguard, The (1992)",Multiple,626,2.8594249201277955
3350,3590,"Lords of Flatbush, The (1974)",Comedy,85,2.8588235294117648
1374,1488,"Devil's Own, The (1997)",Multiple,288,2.857638888888889
22,23,Assassins (1995),Thriller,126,2.857142857142857
2298,2492,20 Dates (1998),Comedy,139,2.856115107913669
61,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,111,2.855855855855856
3100,3326,What Planet Are You From? (2000),Multiple,180,2.8555555555555556
74,76,Screamers (1995),Multiple,178,2.853932584269663
1912,2093,Return to Oz (1985),Multiple,276,2.851449275362319
1254,1352,Albino Alligator (1996),Multiple,94,2.851063829787234
2134,2327,Tales from the Darkside: The Movie (1990),Horror,100,2.85
2135,2328,Vampires (1998),Horror,173,2.8497109826589595
1910,2091,Return from Witch Mountain (1978),Multiple,186,2.849462365591398
2169,2362,Glen or Glenda (1953),Drama,53,2.849056603773585
1243,1341,Burnt Offerings (1976),Horror,53,2.849056603773585
2340,2535,Earthquake (1974),Action,119,2.8487394957983194
3276,3509,Black and White (1999),Drama,92,2.847826086956522
1450,1581,Out to Sea (1997),Comedy,59,2.847457627118644
2009,2190,Why Do Fools Fall In Love? (1998),Drama,52,2.8461538461538463
2767,2978,Three to Tango (1999),Multiple,103,2.8446601941747574
2337,2532,Conquest of the Planet of the Apes (1972),Multiple,358,2.8435754189944134
252,259,Kiss of Death (1995),Multiple,102,2.843137254901961
978,1043,To Gillian on Her 37th Birthday (1996),Multiple,108,2.8425925925925926
189,195,Something to Talk About (1995),Multiple,164,2.841463414634146
3164,3395,Nadine (1987),Comedy,55,2.8363636363636364
2303,2497,Message in a Bottle (1999),Romance,170,2.835294117647059
2336,2531,Battle for the Planet of the Apes (1973),Multiple,312,2.8333333333333335
445,459,"Getaway, The (1994)",Action,143,2.832167832167832
1961,2142,"American Tail: Fievel Goes West, An (1991)",Multiple,201,2.8308457711442787
2236,2429,Mighty Joe Young (1998),Multiple,180,2.827777777777778
821,879,"Relic, The (1997)",Horror,237,2.827004219409283
3360,3600,Blue Hawaii (1961),Multiple,121,2.8264462809917354
2209,2402,Rambo: First Blood Part II (1985),Multiple,401,2.825436408977556
3589,3834,Bronco Billy (1980),Multiple,176,2.8238636363636362
190,196,Species (1995),Multiple,550,2.8236363636363637
561,575,"Little Rascals, The (1994)",Multiple,107,2.822429906542056
356,366,Wes Craven's New Nightmare (1994),Horror,251,2.8207171314741037
3530,3773,House Party (1990),Comedy,171,2.818713450292398
1509,1646,Rocket Man (1997),Comedy,88,2.8181818181818183
2750,2961,"Story of Us, The (1999)",Multiple,280,2.817857142857143
1333,1438,Dante's Peak (1997),Multiple,321,2.8161993769470404
2546,2751,From the Hip (1987),Comedy,54,2.814814814814815
472,486,Life with Mikey (1993),Comedy,64,2.8125
130,135,Down Periscope (1996),Comedy,133,2.81203007518797
1740,1920,Small Soldiers (1998),Multiple,364,2.8104395604395602
1028,1100,Days of Thunder (1990),Multiple,420,2.807142857142857
3113,3340,Bride of the Monster (1956),Multiple,71,2.8028169014084505
3671,3918,Hellbound: Hellraiser II (1988),Horror,167,2.802395209580838
2252,2445,At First Sight (1999),Drama,74,2.7972972972972974
465,479,Judgment Night (1993),Action,133,2.7969924812030076
2675,2882,Jakob the Liar (1999),Drama,118,2.7966101694915255
452,466,Hot Shots! Part Deux (1993),Multiple,573,2.7958115183246073
1019,1091,Weekend at Bernie's (1989),Comedy,373,2.7935656836461127
692,725,"Great White Hype, The (1996)",Comedy,91,2.791208791208791
3204,3436,Dying Young (1991),Multiple,128,2.7890625
723,761,"Phantom, The (1996)",Adventure,123,2.7886178861788617
43,44,Mortal Kombat (1995),Multiple,311,2.787781350482315
1973,2154,How Stella Got Her Groove Back (1998),Multiple,140,2.7857142857142856
3633,3879,"Art of War, The (2000)",Action,144,2.7847222222222223
450,464,Hard Target (1993),Multiple,216,2.7824074074074074
2681,2888,Drive Me Crazy (1999),Multiple,119,2.7815126050420167
2161,2354,"Rugrats Movie, The (1998)",Multiple,141,2.780141843971631
1283,1382,Marked for Death (1990),Multiple,127,2.779527559055118
1701,1881,Quest for Camelot (1998),Multiple,68,2.7794117647058822
1530,1667,Mad City (1997),Multiple,113,2.7787610619469025
2235,2428,"Faculty, The (1998)",Multiple,513,2.7777777777777777
2649,2856,I Saw What You Did (1965),Thriller,90,2.7777777777777777
2171,2364,Godzilla (Gojira) (1984),Multiple,121,2.7768595041322315
594,609,Homeward Bound II: Lost in San Francisco (1996),Multiple,67,2.7761194029850746
2051,2241,Class (1983),Comedy,129,2.7751937984496124
2194,2387,Very Bad Things (1998),Multiple,217,2.774193548387097
2454,2656,Tarantula (1955),Multiple,62,2.774193548387097
3226,3459,Gothic (1986),Multiple,62,2.774193548387097
1578,1726,"Postman, The (1997)",Drama,137,2.7737226277372264
1853,2034,"Black Hole, The (1979)",Sci-Fi,295,2.772881355932203
2172,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Multiple,136,2.7720588235294117
2275,2468,Jumpin' Jack Flash (1986),Multiple,374,2.770053475935829
1328,1432,Metro (1997),Action,100,2.77
956,1021,Angels in the Outfield (1994),Multiple,247,2.769230769230769
3319,3553,Gossip (2000),Multiple,82,2.768292682926829
3090,3316,Reindeer Games (2000),Multiple,289,2.7681660899653977
117,122,Boomerang (1992),Multiple,194,2.768041237113402
3345,3584,Breathless (1983),Multiple,129,2.7674418604651163
1335,1440,Amos & Andrew (1993),Comedy,81,2.765432098765432
2007,2188,54 (1998),Drama,259,2.7644787644787643
1592,1746,Senseless (1998),Comedy,55,2.7636363636363637
3098,3324,Drowning Mona (2000),Comedy,190,2.763157894736842
180,186,Nine Months (1995),Comedy,211,2.7630331753554502
2930,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,308,2.762987012987013
2988,3208,Loaded Weapon 1 (1993),Multiple,264,2.7613636363636362
3581,3825,Coyote Ugly (2000),Drama,201,2.7611940298507465
1369,1483,Crash (1996),Multiple,141,2.7588652482269502
3515,3758,Communion (1989),Multiple,120,2.7583333333333333
2174,2367,King Kong (1976),Multiple,309,2.7572815533980584
3596,3841,Air America (1990),Multiple,306,2.7549019607843137
2588,2793,"American Werewolf in Paris, An (1997)",Multiple,265,2.7547169811320753
1473,1604,Money Talks (1997),Multiple,65,2.753846153846154
1803,1983,Halloween II (1981),Horror,195,2.753846153846154
3034,3258,Death Becomes Her (1992),Comedy,339,2.752212389380531
2427,2629,"Love Letter, The (1999)",Multiple,144,2.75
1274,1373,Star Trek V: The Final Frontier (1989),Multiple,613,2.7487765089722673
1819,1999,"Exorcist III, The (1990)",Horror,127,2.748031496062992
1945,2126,Snake Eyes (1998),Multiple,495,2.7454545454545456
1477,1609,187 (1997),Drama,55,2.7454545454545456
2691,2898,"Dark Half, The (1993)",Multiple,102,2.7450980392156863
377,387,"Low Down Dirty Shame, A (1994)",Multiple,102,2.7450980392156863
2362,2558,Forces of Nature (1999),Multiple,235,2.74468085106383
2297,2491,Simply Irresistible (1999),Multiple,115,2.739130434782609
2079,2269,Indecent Proposal (1993),Drama,217,2.737327188940092
1605,1762,Deep Rising (1998),Multiple,227,2.73568281938326
3446,3688,Porky's (1981),Comedy,339,2.734513274336283
2391,2589,Friends & Lovers (1999),Multiple,64,2.734375
519,533,"Shadow, The (1994)",Action,203,2.7339901477832513
171,177,Lord of Illusions (1995),Horror,139,2.7338129496402876
